group,obs,b0,b1,x,B0,B1,E,y
3,69,31.17416628298248,-0.632530617303267,1.198577517643571,20,2,-4.604855659767112,48.20832868138161
4,69,1.41016782849152,-0.34342642594676304,1.9415010954253376,20,2,-5.116037221895809,19.510370015272738
1,70,-11.209512931044252,0.8575324934416405,8.295925969723612,20,2,2.3693787912763065,34.865743881903626
2,70,-4.603549789665599,0.23045810299460115,0.1531426003202796,20,2,-5.415891716216979,10.322136647915451
3,70,31.17416628298248,-0.632530617303267,3.8569090724922717,20,2,12.19227647043073,68.64064782189165
4,70,1.41016782849152,-0.34342642594676304,9.143560098018497,20,2,1.7413587510614925,38.29850661069808
1,71,-11.209512931044252,0.8575324934416405,0.1528566423803568,20,2,-6.152683160964779,3.074596730431228
2,71,-4.603549789665599,0.23045810299460115,3.096510013565421,20,2,-18.06892964085328,4.234156420242037
3,71,31.17416628298248,-0.632530617303267,4.2850268934853375,20,2,-6.4368110589603935,50.596998304895386
4,71,1.41016782849152,-0.34342642594676304,5.621310656424612,20,2,20.460188521328163,51.18247103479655
1,72,-11.209512931044252,0.8575324934416405,9.207654669880867,20,2,-5.6076242113106485,29.49403526521934
2,72,-4.603549789665599,0.23045810299460115,5.1692241919226944,20,2,-8.35999305852858,18.566195136875514
3,72,31.17416628298248,-0.632530617303267,7.400399697944522,20,2,6.5294750277784726,67.82346131741824
4,72,1.41016782849152,-0.34342642594676304,6.17846142500639,20,2,4.412931248429338,36.05817500189375
1,73,-11.209512931044252,0.8575324934416405,2.057495096232742,20,2,7.516290565912752,22.186136727450396
2,73,-4.603549789665599,0.23045810299460115,5.086890407837927,20,2,-2.7797508515533718,23.962795287988648
3,73,31.17416628298248,-0.632530617303267,0.610623478423804,20,2,11.22654216259672,63.23571735667954
4,73,1.41016782849152,-0.34342642594676304,7.7450212789699435,20,2,-11.726088601980095,22.51427680773304
1,74,-11.209512931044252,0.8575324934416405,2.0424686395563185,20,2,-0.4887676797365898,14.138139893586882
2,74,-4.603549789665599,0.23045810299460115,8.570735945831984,20,2,-7.041403372179568,27.47171427716288
3,74,31.17416628298248,-0.632530617303267,5.137718154583126,20,2,6.807586380171834,65.0074249364719
4,74,1.41016782849152,-0.34342642594676304,2.5162134738638997,20,2,1.3000676140213618,26.878528189992515
1,75,-11.209512931044252,0.8575324934416405,8.127494468353689,20,2,11.097080817701364,43.112147420244966
2,75,-4.603549789665599,0.23045810299460115,0.6700255768373609,20,2,20.585008689813456,37.47592287721838
3,75,31.17416628298248,-0.632530617303267,0.26193478843197227,20,2,1.4065553172498402,52.93890940367619
4,75,1.41016782849152,-0.34342642594676304,5.9625631221570075,20,2,-5.3461665219838235,25.94142580829736
1,76,-11.209512931044252,0.8575324934416405,8.468937664292753,20,2,-8.235167265187037,24.755584364417004
2,76,-4.603549789665599,0.23045810299460115,4.523991614114493,20,2,-2.630339822306447,22.85668414160925
3,76,31.17416628298248,-0.632530617303267,5.02177310641855,20,2,-0.6960183636037786,57.345268889255934
4,76,1.41016782849152,-0.34342642594676304,2.0965960738249123,20,2,19.918019147205747,44.80135262705939
1,77,-11.209512931044252,0.8575324934416405,7.155861903447658,20,2,-11.291095427377684,17.947499549260893
2,77,-4.603549789665599,0.23045810299460115,5.363800534978509,20,2,-10.932174365248821,16.428008211175175
3,77,31.17416628298248,-0.632530617303267,0.49139428650960326,20,2,-4.079666903177789,47.76646602143868
4,77,1.41016782849152,-0.34342642594676304,8.22714880341664,20,2,5.875594634983127,40.914639761018364
1,78,-11.209512931044252,0.8575324934416405,2.5249646534211934,20,2,8.211118597374071,24.21677420827249
2,78,-4.603549789665599,0.23045810299460115,5.214489339850843,20,2,-9.079346992418467,17.94780321896522
3,78,31.17416628298248,-0.632530617303267,3.2699210033752024,20,2,1.2703860634958843,56.91606920243094
4,78,1.41016782849152,-0.34342642594676304,1.1036884132772684,20,2,-0.42892977897576484,22.809579108939626
1,79,-11.209512931044252,0.8575324934416405,8.517321709077805,20,2,11.952064704257664,45.08107531399913
2,79,-4.603549789665599,0.23045810299460115,6.246400368399918,20,2,10.891922365020534,40.220706891601
3,79,31.17416628298248,-0.632530617303267,8.480660237837583,20,2,-3.122806944345209,59.64840255893376
4,79,1.41016782849152,-0.34342642594676304,1.260118114296347,20,2,0.459937666619196,23.957583863439844
1,80,-11.209512931044252,0.8575324934416405,6.682516126893461,20,2,6.5272261340154305,34.413220173517026
2,80,-4.603549789665599,0.23045810299460115,6.079330304637551,20,2,-16.53492636596966,12.421215383124206
3,80,31.17416628298248,-0.632530617303267,9.45666357409209,20,2,-3.1027096548004574,61.00315452821642
4,80,1.41016782849152,-0.34342642594676304,5.806244288105518,20,2,5.748728840024815,36.77736752068949
1,81,-11.209512931044252,0.8575324934416405,3.031328530050814,20,2,-5.232321543801185,12.220285298071449
2,81,-4.603549789665599,0.23045810299460115,9.347791373729706,20,2,-0.5991820134818852,35.64712521149097
3,81,31.17416628298248,-0.632530617303267,8.443593622650951,20,2,-0.21007535433706925,62.51044668755398
4,81,1.41016782849152,-0.34342642594676304,4.245733548887074,20,2,-7.236532143163124,21.207005684885992
1,82,-11.209512931044252,0.8575324934416405,4.85665085259825,20,2,-9.944798361783912,12.723726327772381
2,82,-4.603549789665599,0.23045810299460115,7.685201519634575,20,2,-1.9986723499812789,30.53929786296848
3,82,31.17416628298248,-0.632530617303267,2.522768182680011,20,2,-3.470278228070857,51.153696304368026
4,82,1.41016782849152,-0.34342642594676304,8.120399615727365,20,2,8.340950656614535,43.20315789927207
1,83,-11.209512931044252,0.8575324934416405,8.220954081043601,20,2,15.298822124949227,47.58095260757872
2,83,-4.603549789665599,0.23045810299460115,4.173370415810496,20,2,-0.11922379366647194,24.5857542774104
3,83,31.17416628298248,-0.632530617303267,9.163759453222156,20,2,3.986719924915465,67.692046690577
4,83,1.41016782849152,-0.34342642594676304,0.7087567308917642,20,2,-0.7041531390572909,21.88012236026189
1,84,-11.209512931044252,0.8575324934416405,8.10096084838733,20,2,6.013598438811312,37.95284436013242
2,84,-4.603549789665599,0.23045810299460115,4.859044712502509,20,2,2.1849546227879744,28.419300484936667
3,84,31.17416628298248,-0.632530617303267,3.052347251214087,20,2,2.3659550186020866,57.71411271297837
4,84,1.41016782849152,-0.34342642594676304,6.178738332819194,20,2,11.129151276160027,42.77485374778958
1,85,-11.209512931044252,0.8575324934416405,3.192533708643168,20,2,-9.874211493954547,8.039044383856801
2,85,-4.603549789665599,0.23045810299460115,6.523368137422949,20,2,14.478640131254945,44.42518966252116
3,85,31.17416628298248,-0.632530617303267,9.158483063802123,20,2,3.4911241217982925,67.18923558647674
4,85,1.41016782849152,-0.34342642594676304,5.6907903123646975,20,2,1.808220107121947,32.64560078255499
1,86,-11.209512931044252,0.8575324934416405,6.378907058387995,20,2,-5.602418511305788,21.416002749637887
2,86,-4.603549789665599,0.23045810299460115,4.160699807107449,20,2,-1.6387759158252948,23.037940893399988
3,86,31.17416628298248,-0.632530617303267,7.966101511847228,20,2,3.7368480443044354,65.80441424419216
4,86,1.41016782849152,-0.34342642594676304,8.62276194151491,20,2,-20.637142573984217,15.057264822172886
1,87,-11.209512931044252,0.8575324934416405,3.6741712200455368,20,2,-6.015219488380925,13.27433122832306
2,87,-4.603549789665599,0.23045810299460115,4.879385696258396,20,2,5.859916123058095,32.13963169724799
3,87,31.17416628298248,-0.632530617303267,8.963518720120192,20,2,-2.9448178635177493,60.48668583045811
4,87,1.41016782849152,-0.34342642594676304,4.638228497933596,20,2,-8.005275454842627,21.088459133746326
1,88,-11.209512931044252,0.8575324934416405,2.0932799903675914,20,2,-6.356945311349901,8.415157347952444
2,88,-4.603549789665599,0.23045810299460115,6.762562959920615,20,2,2.357490324140435,32.837553885440926
3,88,31.17416628298248,-0.632530617303267,7.341298141982406,20,2,-16.348323848475083,44.86484287291675
4,88,1.41016782849152,-0.34342642594676304,6.526941624470055,20,2,8.712292405822065,40.93481924879879
1,89,-11.209512931044252,0.8575324934416405,2.069142176769674,20,2,-21.689346744359483,-6.986218671733825
2,89,-4.603549789665599,0.23045810299460115,9.607715404126793,20,2,-5.033395223155588,31.792661661579466
3,89,31.17416628298248,-0.632530617303267,0.06897164974361658,20,2,-7.871824789734864,43.3966581125461
4,89,1.41016782849152,-0.34342642594676304,9.02166552376002,20,2,-12.48600209548419,23.869218433615337
1,90,-11.209512931044252,0.8575324934416405,0.8964286022819579,20,2,-10.77907340112954,0.572987526897375
2,90,-4.603549789665599,0.23045810299460115,8.370947770308703,20,2,2.500773536056022,36.56827203042006
3,90,31.17416628298248,-0.632530617303267,5.542060416191816,20,2,-1.1977403121588013,57.55502390702151
4,90,1.41016782849152,-0.34342642594676304,6.034169301856309,20,2,-3.008526324528602,28.39768691078135
1,91,-11.209512931044252,0.8575324934416405,8.113609929569066,20,2,-23.207637755818556,8.767753325991535
2,91,-4.603549789665599,0.23045810299460115,2.6297462498769164,20,2,-13.243207114957858,8.018781927234176
3,91,31.17416628298248,-0.632530617303267,0.3994694631546736,20,2,-1.3130711246270268,50.40735741854177
4,91,1.41016782849152,-0.34342642594676304,1.3828736264258623,20,2,-8.7803515301306,14.920648204153173
1,92,-11.209512931044252,0.8575324934416405,1.053898329846561,20,2,-7.967689303110083,3.834346488166089
2,92,-4.603549789665599,0.23045810299460115,1.7540582059882581,20,2,10.495407129977025,29.80421067898211
3,92,31.17416628298248,-0.632530617303267,9.611799551639706,20,2,1.7558834851734118,66.07389136764138
4,92,1.41016782849152,-0.34342642594676304,1.9402864156290889,20,2,-10.438446216387703,14.185948814329443
1,93,-11.209512931044252,0.8575324934416405,3.321807677857578,20,2,-4.686960150022143,13.595700295375552
2,93,-4.603549789665599,0.23045810299460115,6.923006484284997,20,2,-2.8490348155086953,27.988891304783344
3,93,31.17416628298248,-0.632530617303267,6.934664158616215,20,2,-6.802951812351034,53.85415538682353
4,93,1.41016782849152,-0.34342642594676304,2.8610658831894398,20,2,-9.640536104945644,16.509197859262784
1,94,-11.209512931044252,0.8575324934416405,2.9911925341002643,20,2,-0.5180408200039419,16.819876109283353
2,94,-4.603549789665599,0.23045810299460115,4.299539139028639,20,2,7.411947195197625,32.39833931732088
3,94,31.17416628298248,-0.632530617303267,3.8262916076928377,20,2,2.2685200356729522,58.67502294144485
4,94,1.41016782849152,-0.34342642594676304,9.068165163043886,20,2,-2.0014701271576114,34.43078047558257
1,95,-11.209512931044252,0.8575324934416405,5.347612982150167,20,2,3.87820244768823,27.94966737548843
2,95,-4.603549789665599,0.23045810299460115,6.074073712807149,20,2,7.939183670514974,36.88360081176658
3,95,31.17416628298248,-0.632530617303267,5.043730530887842,20,2,-1.4051395824836361,56.66617377606071
4,95,1.41016782849152,-0.34342642594676304,5.044107032008469,20,2,4.558051989458743,34.3241542318716
1,96,-11.209512931044252,0.8575324934416405,4.236517094541341,20,2,-11.45572907085964,9.440743254768961
2,96,-4.603549789665599,0.23045810299460115,2.175347018055618,20,2,-2.4965068816887053,17.75196371189299
3,96,31.17416628298248,-0.632530617303267,3.1925021833740175,20,2,-4.202982754940417,51.33683251799851
4,96,1.41016782849152,-0.34342642594676304,2.4162012757733464,20,2,1.9566450356004084,27.369428047131773
1,97,-11.209512931044252,0.8575324934416405,0.01152385026216507,20,2,3.5731951384298415,12.396611983959282
2,97,-4.603549789665599,0.23045810299460115,2.2381716105155647,20,2,-1.236179789973376,19.15241842492794
3,97,31.17416628298248,-0.632530617303267,9.69164622016251,20,2,-7.6621422278980145,56.76505352908522
4,97,1.41016782849152,-0.34342642594676304,4.324028652627021,20,2,-9.297142167847186,19.27609726003528
1,98,-11.209512931044252,0.8575324934416405,9.633071285206825,20,2,2.7852061060207927,39.102507384094665
2,98,-4.603549789665599,0.23045810299460115,2.55820115795359,20,2,13.568368522754184,34.67077923493634
3,98,31.17416628298248,-0.632530617303267,1.3543053902685642,20,2,-7.871355949296951,45.15478148969895
4,98,1.41016782849152,-0.34342642594676304,5.625920265447348,20,2,-3.847986722971946,26.881931946990225
1,99,-11.209512931044252,0.8575324934416405,4.332493410911411,20,2,3.306805602519427,24.477533370776335
2,99,-4.603549789665599,0.23045810299460115,8.628941264469177,20,2,-5.546204500628299,29.09673767330586
3,99,31.17416628298248,-0.632530617303267,9.154769445303828,20,2,1.2157231482045274,64.90875635328754
4,99,1.41016782849152,-0.34342642594676304,6.183089313562959,20,2,-0.47596116978360237,31.176949021567285
1,100,-11.209512931044252,0.8575324934416405,8.409306311514229,20,2,-7.762515905666826,25.057837195744703
2,100,-4.603549789665599,0.23045810299460115,2.8825511829927564,20,2,8.314412511383114,30.14027236512038
3,100,31.17416628298248,-0.632530617303267,8.99128534598276,20,2,8.463078372229702,71.9325520769334
4,100,1.41016782849152,-0.34342642594676304,1.4110324322246015,20,2,10.24139506657201,33.98904193441887
5,1,2.585754703218925,-0.22283098504997903,1.4191686338745058,20,2,12.679965861823758,37.7878230881534
5,2,2.585754703218925,-0.22283098504997903,5.7956757908686996,20,2,-5.063617879225754,27.822032260220986
5,3,2.585754703218925,-0.22283098504997903,9.950207681395113,20,2,-4.644818965083053,35.62413652182895
5,4,2.585754703218925,-0.22283098504997903,5.3347985236905515,20,2,2.612180004917402,34.67877334544029
5,5,2.585754703218925,-0.22283098504997903,1.2851057504303753,20,2,6.30080976551625,31.17041458933413
5,6,2.585754703218925,-0.22283098504997903,1.7711940500885248,20,2,-3.396261562249037,22.337204326251047
5,7,2.585754703218925,-0.22283098504997903,7.74550273315981,20,2,-4.23344808400481,32.11737408179643
5,8,2.585754703218925,-0.22283098504997903,6.505111022852361,20,2,-6.18271527554652,27.963721176295458
5,9,2.585754703218925,-0.22283098504997903,5.5617403937503695,20,2,14.822018907267424,47.29192630745543
5,10,2.585754703218925,-0.22283098504997903,7.455071527510881,20,2,-25.081663520414757,10.75301330573263
5,11,2.585754703218925,-0.22283098504997903,3.432128760032356,20,2,-1.6757803378387974,27.009447253028465
5,12,2.585754703218925,-0.22283098504997903,3.9124022936448455,20,2,0.38212877053534133,29.92088360403928
5,13,2.585754703218925,-0.22283098504997903,3.5218956181779504,20,2,-10.596096029935698,18.248662439797332
5,14,2.585754703218925,-0.22283098504997903,6.227921054232866,20,2,3.8542589482063767,37.50808197656282
5,15,2.585754703218925,-0.22283098504997903,1.6074593015946448,20,2,-19.670876838101062,5.771604728705068
5,16,2.585754703218925,-0.22283098504997903,2.4643553234636784,20,2,9.549688611119183,36.515019237024894
5,17,2.585754703218925,-0.22283098504997903,9.476689212024212,20,2,-16.633605848705958,22.793827286433523
5,18,2.585754703218925,-0.22283098504997903,9.883416248485446,20,2,-22.02734880097026,18.122907020910574
5,19,2.585754703218925,-0.22283098504997903,5.35662978887558,20,2,-7.635638257920285,24.469752930646592
5,20,2.585754703218925,-0.22283098504997903,0.4530768655240536,20,2,1.6208039391232125,25.011752809142163
5,21,2.585754703218925,-0.22283098504997903,6.02266454603523,20,2,-6.515671647641642,26.773375874229128
5,22,2.585754703218925,-0.22283098504997903,7.216793172992766,20,2,-5.592869952776186,29.818345964788332
5,23,2.585754703218925,-0.22283098504997903,5.830228764098138,20,2,3.3320497505777946,36.27910636342229
5,24,2.585754703218925,-0.22283098504997903,5.264734441880137,20,2,-10.589009214884515,21.353068410383983
5,25,2.585754703218925,-0.22283098504997903,3.537667456548661,20,2,-0.8584954576047259,28.01429223458953
5,26,2.585754703218925,-0.22283098504997903,0.8006178517825902,20,2,4.979329929293943,28.987917871516736
5,27,2.585754703218925,-0.22283098504997903,1.2839281628839672,20,2,16.339896567086086,41.2074086188041
5,28,2.585754703218925,-0.22283098504997903,3.658753896597773,20,2,4.794518812401966,33.88249757398211
5,29,2.585754703218925,-0.22283098504997903,6.001464955043048,20,2,17.14762992166759,50.39900218729744
5,30,2.585754703218925,-0.22283098504997903,2.378433686681092,20,2,4.531600335297158,31.34423369059906
